Token 0,Token 1,Fee,tickSpacing,Pool,Tx Hash,BlockNumber
0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,0x91eFbe97e08D0ffC7d31381c032D05FAd8E25aAA,3000,60,0x6C63E93995E6E446347e7FF7945477dAfD71f6dd,0x27bc8fc1bb241b9ad6b526926edad2547b6576b3cea00ee7c1312482db3e8b77,40026349
0x0b3F868E0BE5597D5DB7fEB59E1CADBb0fdDa50a,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,3000,60,0xdf1CD8D8C333f02db3DE558Ee057bA20E0726E80,0x6892fd830b6f1e8dda69c125ec8ccf6ce0398019cfaeb1891427f1952c2ce61c,40028483
0xc2132D05D31c914a87C6611C10748AEb04B58e8F,0xd93f7E271cB87c23AaA73edC008A79646d1F9912,3000,60,0xF582D7F88CFad545ca5267aE53ea9589E042bB49,0xb96e8c288ebe3b0c38cd27cf40da8c82df619c5ce28c4310d24b4f2909245030,40029509
0xA8D394fE7380b8cE6145d5f85E6aC22d4E91ACDe,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,500,10,0x1A983914932db7D7AFd9bE1Bbe4242B7200FD94e,0xce190374c246c5a49a9e672c7f43bf5a60f801c1b4eb6574a8f8a37e605ae7e0,40029545
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xd705ffE40dECdf5c6dF67BCd689aaDDa78848DC3,10000,200,0x75356801eB4D5d720Fe5454FEDEd9A3747201f89,0x15b6bcd77b5c4b30f33403fe065fb6c1fb2b8a4d26a40e278d1e598cf9dd7dd2,40030272
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x760753DfAC3c1D310DB0dcc0a0cc2d1878c1E6b9,3000,60,0x19577618129865C814ac5F7aB64ab39530C9C5EC,0x135936b76fd028e7255c5ff2432f0abc4d86f61f49254baddfa8e9296d146d8d,40039308
0x190Eb8a183D22a4bdf278c6791b152228857c033,0x50B728D8D964fd00C2d0AAD81718b71311feF68a,10000,200,0x459d75E8C87B583115c22aC1f2AD7eCD360bB7Ea,0xa4c66d450f2d0d783ec56ce47f424f5b3b4b113821d8f6b7ac24e73dea1bba48,40040321
0xe0bCEEF36F3a6eFDd5EEBFACD591423f8549B9D5,0xF6705aC814333EF187a66565711fBEf07710633c,3000,60,0xCCEd9442Cc7636Fa8aC85087f82Dac216198f3c8,0xd8e8a2e8d285a229b718466af57be898fd837f1ca37543ffdfdd48ece95767da,40044655
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x9F58FAD1c15590933EC50Ac67191c11C7d9edCe5,10000,200,0x4B095Af7A6AF8Eb262755A1E33Bc70DC3E2e3121,0x0047b77eb6d9bb6a52f77306707f5a4467867c7c3b8ef855f20c849c86c57817,40047636
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xe6848429488e7f85737bD82E6F17a7dE0537b590,10000,200,0x3548a9239A340F5f75Ef1430d14e47b6a9dcB798,0xca4fb77ee5f02adf93cc637aa2922296312fadc0878e01fc40914c17af8b6435,40049655
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x797886405F6CD36B5922227462c0A0E55d421570,10000,200,0x6690B0C957FDD50858E3a28471b54349f3a8ea1E,0x3a3a7e1fc33ef7fa1cbf50d2099a644e0adfb8afaa4e95c9d881668f1a3704dc,40052051
0x0CA014B9A74A517D80EC1B3a057b6dbfc10292F2,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,10000,200,0x1687cC90a5bf947c633e61a1B5e5E92eA313e6aD,0xea3a247eb226be98c8ae4b47124e84094fbb2656ffc01e85c1eb88a251da4e7c,40054958
0x576Cf361711cd940CD9C397BB98C4C896cBd38De,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,500,10,0xbb1cd532096c4F034bE85cED4ccf3fcC3519668D,0xbefea0b7f1d0f06ad3dd73791e215197c7ec13556eadb504f48aa80f47e4ba95,40059161
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x379065b360033176e255B60Ab2346Ff180943b52,100,1,0x587C85ada0a0802d6138118F4ebF67B76a1469fA,0x670f930fa1883daef01f393881a06ff63eb91397d175e9b69f6c7a15e04b4834,40061174
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xab036d4792ea0bF3a5184373b717C25c67a75a9d,100,1,0xEa571891cD3aa35624A86fC8fCd2b721Efe2Acaf,0x91b70d8b52293f04e9a5d2a7aacab0ce9a8561ab440b4d4dbc5c79d22b1ba169,40061283
0x0CA014B9A74A517D80EC1B3a057b6dbfc10292F2,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,3000,60,0x94C6377081C7BBcC72adDeBffaf86745BF7FED49,0xeeda781aec98cadd771a7fd51761f84ae662205c2739d8677d14724e28ab8c2a,40062163
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xE111178A87A3BFf0c8d18DECBa5798827539Ae99,500,10,0x9501CD66e436F959e3D9f976a7B9236D46C89e95,0xdb23dd7d96f7ead047600a82fbcb0364a22852501e8a73a05b3e735eaba70a6d,40063460
0x692597b009d13C4049a947CAB2239b7d6517875F,0xaAa5B9e6c589642f98a1cDA99B9D024B8407285A,10000,200,0x04385a3346366136fEE78e62cC44A3cb6B696325,0x27f3bef5233692215ff93e71d93c09d69d262003a0e9de931755fc7559b2c4c1,40065488
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x5B681dEF75696F9011aFA87a2Ae0403b61d3e10e,3000,60,0x187e646f035271D5b7eEB300137CEdaf22e15ddB,0x847a80ae0e861e789153a4eae368b7765b62cd5d8e5f29ea913d55bcd3de2a22,40067948
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x291fFCBD804193Fdb9F88F83FF9886d86f869157,10000,200,0x600589aAedcC97b078D54aF788CAb4498a569d6e,0xdc2e843f7da70bd3d5b3eb301b2db4246380bd6234f264666dc0d391245617c1,40069281
0x18e73A5333984549484348A94f4D219f4faB7b81,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,3000,60,0x046bBDD927FC635DD6DE7Cf4eFDAD3E767274074,0x45c3314b2016d3cbf5224331f528316dc00bac48d33e704ffb90f0ae5fd224ca,40069361
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x2a0313Af6fd7340f32F31430e77Ddee074C5F91f,10000,200,0xFef058e6978bC3aAD4A07b12635c67fcD7eb57cB,0x4cb0fa5144b1e0cda904b66abdf50492dce631a0774f0a640bbe95b05452e674,40080051
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x5C742c8BEB1fE8C105FCA6462A70E31A2d244a5C,10000,200,0xfBb0E3c329FC513870B3A2f44935E0438a19e3a4,0xbfaf1525b0e16d864866bbae59dbf4443b86940735e8354b2bde71177efb4c95,40081441
0x23D29D30e35C5e8D321e1dc9A8a61BFD846D4C5C,0xBbba073C31bF03b8ACf7c28EF0738DeCF3695683,10000,200,0x46e1bd81c6E02C60b3550e3B04424B9617B264f2,0x93a9b8ed7c1ab0d2ed5c050a835be771eb1f00973a1345351c569268118d8b94,40083690
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x74A63B6B9c06FAda733b9bf042Fddf0929965293,3000,60,0x0bb9da2E75A39e5fF9c7Ee88A37220930db3709F,0x76554cbdb61041e4b36d21b0ef9344bedfb3374c725c0e18256bfa49a209a0cc,40091510
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x74A63B6B9c06FAda733b9bf042Fddf0929965293,3000,60,0x2ebe063A4eB62A4b31646Df73364b50cf352Bb4b,0xa0461d5ba69cb34eff4a4dcb28e8475623d8d6efe77df05e655d92c56a69ba8a,40091874
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x89F8bE64Da35308260BA2d13d0d1e7Fd80A3A210,10000,200,0x82d8a23856458219592Cb32bb26B1b364baf83AE,0x72dd442379cb4ee2ae5abdf0c9cfa5c16fe464f8ea78b98367504741d1b6d0a3,40094112
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x6d125f4d71b48598a5e795c46DfE4b819A7ED6C6,10000,200,0x7DEB2BB00a8858A56726f9f39e4026cf53b53803,0x7c232c649cc32c578b05a465c6518772d98c935600859a55de123311a941d990,40097199
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x4479E289b96CBf3DD4F67cA6A7A80976E5238B36,10000,200,0xa6CECe8d40DB5f4c1dD832bd4b1BF699b7b13613,0xa26f648fc51df735d6ce079087a70425cfb7712b63b951409239b45b1e567c69,40098024
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xeEeEEb57642040bE42185f49C52F7E9B38f8eeeE,3000,60,0xB5F16e72228208223C584fC55A33aD44d9EC9f26,0x3347c61574ac0a84f526f0259397a1350ee340d0f84e33245a35b9f9c08ed9de,40100540
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x75E7dc6a1Ba66B07b07E38756B83E028f4487005,100,1,0xcB3805857C6F0C2B737190EfA8DbB9ac066B3C93,0x27a85b1acab976c910281c8761d8f1e26811fd6577e66aecc5baa9d5f44dbe9f,40101248
0x1C954E8fe737F99f68Fa1CCda3e51ebDB291948C,0xDC3326e71D45186F113a2F448984CA0e8D201995,3000,60,0xF953Dc534417b9873db6AD3Bbc4f68e693e61693,0xb61fc58741cae20ddd46148486ec350bb3e7195eacee763b270a4d38e1881517,40101273
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x75E7dc6a1Ba66B07b07E38756B83E028f4487005,10000,200,0x8725ec560EDF6A8F5cD00524151E8608AC43e0E8,0x85dc2095d15ccff658bd261dda23c8a4697bc0349c330228faaa25d69abb4915,40101411
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x6d125f4d71b48598a5e795c46DfE4b819A7ED6C6,100,1,0x9937b56d556A2F54C5cee3149663D3d12dcdCA3E,0x0f0dc5b12b3161fa7f54d68bc5ca9cf2d20f8cbae1ff98169231d24ff204e25c,40102128
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x6d125f4d71b48598a5e795c46DfE4b819A7ED6C6,3000,60,0xcAf4050Dc118CD807CEB03f5473436746Be97090,0xc8cac06e21de1f390c9f3ed6c0cdc77d1751ee2b486d2816ad3f45403579c0fe,40102241
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x2D45c2B9937A0e6985f7E66aC00467c8aA902f48,3000,60,0x536618716636Ae85E9AA1Ce7A31Bde9a6fefDBbf,0xd80944d26a7e037476228c7d22328a0e7077c481f8bd97e2211b4a2539135f23,40107915
0x8f006D1e1D9dC6C98996F50a4c810F17a47fBF19,0x9dBfc1cbf7a1E711503a29B4b5F9130ebeCcaC96,10000,200,0x4EA4f75101890812Dd6D0F9b91a183929FdE90FB,0xe59fa2e86216b17cea10378cba91031abfc5705a493a9614cbd82cfdd5b05835,40109386
0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,0x91eFbe97e08D0ffC7d31381c032D05FAd8E25aAA,10000,200,0x4289fACabF6C11CdAd48bBa4D44F473DC86dA3Eb,0xb56074a8121881c2353f55ec80be75a1417426b31f857335d18920e1dcd276e0,40115770
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x7F751448E1C2Bb08C66f5BbaC02DEE43A6C06C4e,10000,200,0x11feCa25D7CE6bdbE0bc3e8Ccc0200B180B73886,0x2077b03581b85e91c3651e17b6e34b8733fceb539a76bd03fc9d708454810666,40117599
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x5e85211Fe63eb29C5adb6d95c9aD578FD6F7be86,3000,60,0xd7FE7F7c562F417fa87BCc627FA8398C755f5189,0xea7bbe26ae31f97385979058d375a7d8c0d9b5d877906a77ae7c13546f586284,40119676
0x5e85211Fe63eb29C5adb6d95c9aD578FD6F7be86,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,3000,60,0x97dcE22142d766199Aa605181C505Be3e0d05D9f,0xb1aab3f12babb378abf256ded4b013889461dea5a95846637d0282fa07f66e0b,40119853
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x39e472E7010aaD744CE384583524600a545FcAD5,3000,60,0xa20B95e155fbaA429AB08e1d937c0D6ECA3c08f5,0x56b464007024fafa61013fd577394be265001255e5ba68cf330652bd5be9c8dd,40120232
0x3241A59C62F1A6669c43E8f1c6327D918259171E,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,10000,200,0x846238D9484205F837C827A2b4d84B4311d516BD,0x0cf360f08560f642bc9301fac545ccafd1f8c2a9896daf41ad1a74885da6aad7,40121094
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xe17e759B57C804EE856788481ba6507433896972,3000,60,0xB1DA9F54bA1fD243C1e73A5f440F37cF44D17df0,0x58dfd628bfa3c894916141e83d72fa0f43a52e869427d1d663fa46ebb06c9a33,40122296
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xbc6D304d5bC47700750077d5126286B41ed0967b,3000,60,0x882ac6612D1A21723Ec8eCA84ACAa44942CeCf8d,0x7f5233d85c31921cc800fa66dc9693b24fd44d83715088baf8abe3308696387a,40122596
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xCBcFedc4c1C0676813B474597B212012FF49FC20,10000,200,0x4725b9454c5abE14672A91F0000D414fE4aF700d,0x7c19dacfd7e317d92130e585ef7a0adb13c96859184e177eec10ddb09939c377,40123492
0x999E2e604f48De45480F97B5037A70Aa2a78B488,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,10000,200,0xEA86fc51D7E45C4F8395C57319d0e1d3D70A15a3,0xaee868610443daaf4a13bb4b13a8627954d8331eb295bedfb16acebf46466c6a,40127806
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xd0258a3fD00f38aa8090dfee343f10A9D4d30D3F,3000,60,0xa830ff28Bb7A46570A7E43dC24a35A663B9CfC2e,0x7c523e1f04853520298ce4aebac096a7596eecdc419a2e687bbdf695ed0cde70,40134422
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xF519a0fde9Fa4eE6Beb39B9dB3449e0525D41339,3000,60,0xA51fFC0E9D2D4325E54b794Fc7195f57FEe672B6,0x05fb4709a81744178fb604535aece70cdf1a1b92ee76dfbba496cc67827a2e16,40141367
0x379065b360033176e255B60Ab2346Ff180943b52,0x75E7dc6a1Ba66B07b07E38756B83E028f4487005,100,1,0xb68f335dfa1F50cAFcAAfBF4B04A8ac9752e873D,0xd51ed889679b04b0a32147219e32aadc00bb3b01c25beefb07154a09544e560d,40144406
0x040cAC119c14126528480464F3396538143AC878,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,3000,60,0xd05F066Fa226B8E5F1D830700ab48F34f9340B7C,0xb93cafede89ca6bf4c5a3524fdee7dde4e1faded02332574ad71dca17d764196,40146194
0x900F717EA076E1E7a484ad9DD2dB81CEEc60eBF1,0xE0B52e49357Fd4DAf2c15e02058DCE6BC0057db4,3000,60,0x8f132EF8157D31B86E788904C459E4b60F2fe59e,0x948139b31c395ae55b042bbbaef1eadec970c9ad4dc427d4836f688d38710f6a,40149561
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x57C7085f9e1A6536aD2F6Ef7DFb100b7F884e705,3000,60,0x5851CDcB07Bd6910a9807a6f3540d459AE0A0144,0x60f5755f535f59a5f6bcd8fdf7af6437ab2ccb561b14a01cc95456f3678ac719,40150305
0x040cAC119c14126528480464F3396538143AC878,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,500,10,0x7209bcB13bfC8619a11FF1586ef832E4DFDFdE59,0x1170d390af45fcbfac3c43e838ee341216d7d1bd0fd2a284221c4768355d4054,40150717
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xBBfE0B60dE96a189BF09079DE86A2Db7bF0C7883,10000,200,0xBE8d5D512d45F55cFc1631322f3045c0eB0dEC6c,0xb40c2d60c8b9263068d404bf9d07e3b6e475a71b889267f1c5a354d203091907,40151493
0x89C5169b5E1b08415A3Fd99E3d9a71A7b527d4cd,0xfA1620cDca983D092548396453293cb15DeD06D4,3000,60,0xEFA4ef69128489B6FaC81054232722ac7c6eb8D1,0x65da6785db608c33a65c971ac4baf644715871153e92dd2a28496f4e909e6e1d,40156177
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xBBfE0B60dE96a189BF09079DE86A2Db7bF0C7883,3000,60,0x1F2Ce526783Df7A241c8E5871A4383D4f27d1A57,0x861d8148aa955b35d8dd0876097a7b8eacc36749e268ab40de21b1bca1499a5c,40156662
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xCc5A8712b4dae5Ca39336Eb5F6E44d4b5D596cd6,3000,60,0xb461a768D3f6A024971363f005Dbb2Bf54bb7aa4,0x1fed1c75dbc4664c996fd6b8abcfaec72280a3c8e8c84026a071ad1acd338c15,40156794
0x0aF272cba8C1bd7bf3C49222737257E07ecAC8Df,0xB91BF0F0337804f02d630ba3d772C3BA22bBe992,3000,60,0xb5773f08fD676cb056bC736d0E40212bD6B598D6,0x1aee22921e808822048da1ad9d304cef17106a3c4b91dfc8ba85612cd83e1eaa,40156977
0x6326162Cb236152202e3c1CBA26365e924c633dd,0xBAA2fAb129786f42E271F0fE1b00aca48D74F483,3000,60,0x2E5CFdBcd29166B394c3e611BF0843Bb1077B334,0x7d8186ec4ecbaf792a9315e8629310dc05c2323be29278a8e2a2e3a15740bfe5,40157523
0x0000000000000000000000000000000000001010,0xE111178A87A3BFf0c8d18DECBa5798827539Ae99,10000,200,0x4845F77D73DbE979752220F35c43f3C0A4074a78,0xf8a2894c634244831b83965d0c5014b1e62916df598534ca420a06dc25a5a058,40161756
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x625E7708f30cA75bfd92586e17077590C60eb4cD,100,1,0x6bacac43BAd2A3d651a729c2C7EED01B4C8fb296,0xafe681ad7939e5c73e8afc966b5b1f36671ed50153f55c9d396f89ff74b3c0a0,40165198
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x625E7708f30cA75bfd92586e17077590C60eb4cD,3000,60,0xA827C9bd79e4423E7239F70F0790097783ef19A2,0xad93bd52b4ae0eb2166624d8614f94bb8a644c3a8e7e7f38e974ccadd23c10a5,40165383
0x625E7708f30cA75bfd92586e17077590C60eb4cD,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,500,10,0xD4b8194BF14Eb84Ae5D1953499Df80300B7114e8,0x9449b15e510c672b8db63a6393553fbdd18db2e369f1dba03b916eb016ba9e91,40165439
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x1cb142c4b127a457a587271F33bd04Ce8274F8cE,3000,60,0x3aDC75935D669D22278642B78b39c380478f1fBe,0xf18c2b5ea1be8b3b5918d5b0e0120ee50b79d906d24815f3ae2c7f301db93f78,40168758
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x936ce1143E53512f4bCf14dCB9e1Cb1934aa5518,3000,60,0xf8b0A583fcD724B306F5e3f7132f8e94599ca635,0x2b3aba24b3d83f1fd730441b8117ab1ced86509996ab3dd86914908f04c36d75,40169668
0x47DD60FA40A050c0677dE19921Eb4cc512947729,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,100,1,0xdf577cdcd02c77F4B3C79ECa74a8a31743903004,0x006dc0144cf57c8758a9c718707253974336be393dc0f3ac6ea8d46e8690e899,40172393
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xc2612638f93B55F6CB487d316b51647bF90eE4e4,10000,200,0x4Ab8eE7b1AF65Eca40B517aE1bEE76937440e71e,0x058ecbac2d0f86a0e8e89791f20f6b9d05a80474d4a0422b1713309a15104245,40182836
0x190Eb8a183D22a4bdf278c6791b152228857c033,0x4C3bF0a3DE9524aF68327d1D2558a3B70d17D42a,10000,200,0xFD2E100f410D48F97dab3b309C582e26589FD0fd,0xbc05e5c582160b3985f86a269fa1cca878648adfd940b56db53a416360163f22,40189335
0xc2132D05D31c914a87C6611C10748AEb04B58e8F,0xcdD2814077fC6D7a65732731e3AAfC7BEea686dc,3000,60,0x5663Be7796AdC457feEe92E5639e6b49B9bdA731,0x371fb44c8dabc71ba6a5c79c58e496f5a3c356e8e52c7a301309b3035ab92be9,40194020
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x576DdD837B61c799eC41a53400B1F8384E372366,500,10,0x5F06F31AE6dc36C16490A013b4ac103DbfbFCa51,0xabc13a9cbdda588833db7910db2d370058b6fee259698f6c66ee9afbe102c66e,40195772
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x999CB64878399f8b84b3fF811778Ba3c849879d7,3000,60,0x586CE379F5d2631F61bEAF14bC7B93112D6B0Fc0,0xb0d7d19abe5b1e4e4b7f862437053319b4032d462f9a43a06417743043e8965f,40198510
0x18ec0A6E18E5bc3784fDd3a3634b31245ab704F6,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,10000,200,0x35b3c8Ef99f1b94CE946Eea7E5e37Cf8CaA26BcC,0xbddaa071ba377818e594f241675deba36e0c313b380d9aee19634d59a9c486c1,40198566
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x2Ab4f9aC80F33071211729e45Cfc346C1f8446d5,500,10,0x88790283D8ce5bD14dE7bF363e246CFb9FA6379e,0x306da14f02707e5d08ff0da9f2216ed0a4711c5f0495a4f5808b86625af20c5b,40208590
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xF9CBfC54EffBe6406aD7f4247EcCAcAE56D2c247,500,10,0x0d36Ee878B13e959F8eFCCC5eE59ADF338462051,0x0e15fb631ea6669e1c924ae4ee531be35a580f04f985aa2dc009bc9cbe07bc0a,40209788
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xF9CBfC54EffBe6406aD7f4247EcCAcAE56D2c247,100,1,0x2F4b724BfDf4c4FF683966323F03622aed003e09,0x981b9de16a32272a404826754e68f40e776eda4d432ae698cdc12385bcbcbc08,40211203
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xe548dC5b81Ca67FdE13819f10B99b9f8c5E3D5c2,10000,200,0x825B1466b753a17d64dF6457e24Cc668C3c373Df,0xee3a85757b0b9eeddbf001f6bfb791fd05ce8cf74d9637560ff7046430e6ce73,40216676
0x8ec0dF3662e7280Ef9ddF2b59Fd9fc3EE24e578C,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,3000,60,0x23041f75e5Dd4b8E1F3245088C659f5A112FfcFA,0x13d161a520bc8dc077c76c83c3f09e52b587ec34cdb35ff269f674a5591589fe,40217232
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xe84DfA1a440daB5A5945F7774b22baf2B431D6D3,500,10,0xd324a2c37eed440ea89feb5Bd709575A1e1E2512,0x2dc76930ce8d4374c3bcbb6355423678b0495301b2a2026725f65e22a337dfbe,40220184
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x4F604735c1cF31399C6E711D5962b2B3E0225AD3,10000,200,0xa56Ae34DE75bac7a977Be80E20b16560027C4437,0x70f2c81395d58a19d9258855ca7e54ba56b6a2ef492b864817c42b5a70d708e7,40234523
0x94f405FB408Ad743418d10f4926cb9cdb53b2ef7,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,3000,60,0xF116E7aB281e88194dB9bFC71BA9DB8e0149fBA4,0x24c6de059a22d64115eb3c80103195b7f19c05faef079016e1f42a5d1cc9349e,40235147
0x258D8423d9d6Fae7BFF3E5B7D1aA13348492aA0b,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,100,1,0xE4f05E879Ff1047121EFCE4B0279ADdac578476C,0xa016d6a693f88778dd2a1bffb88159c85b994b6e4606f4404667b4105afff2fd,40242272
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xaa404804Ba583c025Fa64c9a276A6127CEB355c6,10000,200,0x490BdC5d5c7f0f7727a964E6aaCc96CcB22bc9ea,0x62f1f785d7822f6f992387c78725a05edade19997c0ed9b7f096a7db403193a4,40245920
0xc2132D05D31c914a87C6611C10748AEb04B58e8F,0xF9CBfC54EffBe6406aD7f4247EcCAcAE56D2c247,100,1,0x41AF40E3Ef0D783F1e6F132D2aeaAB6f9cAA491D,0xbcad7f09499c2a261e59446071257db36543bd2dd1647d37cda3f45dbbad99fc,40246773
0x208C725E83F97dfCB36798e9704be4529A59C73F,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,10000,200,0x3C2FB2D38F1cee98f616Dc681fEa05E2FcDd574B,0xce31132655a5e7eac922921ab6a638958286620202ef8322d80f5b7b01cd93d2,40255674
0x7cA4BDb63C17e0604b7BE5ADfDB491e47eEE6813,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,10000,200,0xc6f3817764A95C71D6bFF4b1bE9405E7C94bb576,0x83a7bc867ad6de3ee7b329b2fea1db176bae1fd402cb8532f8e2d0290c78f640,40258577
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x4baAC64fA0526551293ec43D1B69865675d58E0D,10000,200,0x5FB859338bdC9e0bc528C6A4e040e7D2E3E87Daa,0xec9a2b1c76c9fe6bed0eaceeb66dd19d183dd951f6af95f7b37ff4e5eb3aea0f,40259662
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x4baAC64fA0526551293ec43D1B69865675d58E0D,3000,60,0xaE2D2Cd586B7f267d87AdA59Ec92eFF58639818f,0x2f690a5a3fb57135f0649f658d602795273dc350db955f3455e74f9cb82d970e,40263515
0x769434dcA303597C8fc4997Bf3DAB233e961Eda2,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,100,1,0x3574f53eb56C34A79Dc8Ab01E689141d89C7763c,0x7a8ab244c5ab5f3ccf50a343e426bb087e9756e2fac0959b28bcf11debb281a3,40264934
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x80487b4f8f70e793A81a42367c225ee0B94315DF,500,10,0x4A5b6d8DE148aC535217852E3C786e803Db9382a,0x36b1f0071224a159254d25b94d0cb2d4c35fb5e441c5305517be6419474f368c,40269010
0x649EBee9cddf8373376dc7AEAbE8B975fC8706b8,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,3000,60,0x4298c3d73B2bb8DaA46e6f30A665BD1A9B1Af4aB,0xce991217399ccb3f1897314ec82b2cf87c33824df86522c77350ca1b962c6ec3,40269235
0x76D1E6D64CFDC53771e22087FEA75c1F21886B7e,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,10000,200,0xD08270E0ac0fe571EA4A0a95C3Bb9DAa1b5c97a8,0x00f4bc26e1ee7bad8c5c2baea91eb3f4269f173fc07fb97cffbd29b19b889e9c,40269342
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x8A938398B1375601F4f325C6D5884B6085B84f05,100,1,0x822C7942448364956F8FBEDE14d8d24aB90E8922,0xd949ce4808fce1cc29a29dae7820b27bd84784a1c3eae98829d1cca2f5465da8,40269817
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x80487b4f8f70e793A81a42367c225ee0B94315DF,3000,60,0x090bA45a67D56b20A9B89e48ACA9b396dFa298AE,0x879b6de6a1ecc8b6fac69632ec6e582916c16102bc56a783b8087649dff516d7,40271046
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x80487b4f8f70e793A81a42367c225ee0B94315DF,100,1,0xb2d3d17cf1D935Ade40Ca1AdEC8676c3B9EDc92b,0x3d9ffce480af5f91afce4b1d77756a404ee9e571356914699371d31566485161,40271114
